Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,X,Y
https://en.wikipedia.org/wiki/Equality_Now,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-9.632108,-285.775665
https://en.wikipedia.org/wiki/Pregnancy_discrimination,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,286.784485,85.291168
https://en.wikipedia.org/wiki/Gender_Empowerment_Measure,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-494.324615,471.497833
https://en.wikipedia.org/wiki/Coverture,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,26.393251,-468.911102
https://en.wikipedia.org/wiki/Sex_in_advertising,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-90.668427,391.08963
https://en.wikipedia.org/wiki/Sadomasochism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,375.719788,-381.34848
https://en.wikipedia.org/wiki/Equal_Pay_Act_of_1963,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-128.190033,191.691803
https://en.wikipedia.org/wiki/Rape,3,0,3,3,0,3,0,0,0,0,0.000208,0,0.000267,13,-405.475708,354.525177
https://en.wikipedia.org/wiki/Androcentrism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,365.21637,-208.232849
https://en.wikipedia.org/wiki/Crimes_of_passion,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,40.817204,25.746065
https://en.wikipedia.org/wiki/Dowry,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,420.133606,-11.588468
https://en.wikipedia.org/wiki/Gloria_Allred,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-474.07843,128.306061
https://en.wikipedia.org/wiki/Divorce,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,-325.32666,367.242462
https://en.wikipedia.org/wiki/Girl,3,0,3,3,0,3,0,0,0,0,0.00009,0,0.000262,13,355.556274,-458.812775
https://en.wikipedia.org/wiki/Sex-positive_feminists,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,362.981445,357.407745
https://en.wikipedia.org/wiki/Human_sexual_activity,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,114.831604,227.732697
https://en.wikipedia.org/wiki/Code_of_Personal_Status_(Tunisia),1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-342.953308,-161.029633
https://en.wikipedia.org/wiki/European_Women%27s_Lobby,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-462.723602,-120.087158
https://en.wikipedia.org/wiki/Fornication,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-176.487305,-265.658112
https://en.wikipedia.org/wiki/Sexually_assault,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-138.508972,86.08371
https://en.wikipedia.org/wiki/American_Association_of_University_Women,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,486.29541,-428.901581
https://en.wikipedia.org/wiki/Female_infanticide_in_India,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-76.252045,-200.877594
https://en.wikipedia.org/wiki/Sexual_dysfunction,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,396.159302,90.429291
https://en.wikipedia.org/wiki/Honour_killing_in_Pakistan,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-139.161957,109.366058
https://en.wikipedia.org/wiki/Equal_Employment_Opportunity_Commission,3,0,3,3,0,3,0,0,0,0,0.00059,0,0.000333,13,-499.992065,-406.368958
https://en.wikipedia.org/wiki/Battered_wife_syndrome,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-295.312744,-414.432434
https://en.wikipedia.org/wiki/Male_chauvinism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-224.504944,-131.524872
https://en.wikipedia.org/wiki/Women_in_ancient_Egypt,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,338.744934,-262.878479
https://en.wikipedia.org/wiki/Cissexism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,250.664856,217.939362
https://en.wikipedia.org/wiki/Radical_feminism,3,0,3,3,0,3,0,0,0,0,0.000043,0,0.000264,8,255.871521,472.102692
https://en.wikipedia.org/wiki/Eating_disorder,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-136.318878,325.710114
https://en.wikipedia.org/wiki/Female_infanticide_in_China,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,308.429565,-221.802216
https://en.wikipedia.org/wiki/Ida_B._Wells,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,334.306519,436.023651
https://en.wikipedia.org/wiki/Gender_Inequality_Index,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,173.510132,237.402008
https://en.wikipedia.org/wiki/Bride_price,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,16.644899,-400.168884
https://en.wikipedia.org/wiki/Navi_Pillay,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-430.299377,400.388458
https://en.wikipedia.org/wiki/Dower,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-218.238312,-455.065643
https://en.wikipedia.org/wiki/Robin_Morgan,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,356.528992,492.749725
https://en.wikipedia.org/wiki/Women%27s_suffrage,3,0,3,3,0,3,0,0,0,0,0.000083,0,0.000263,8,339.147583,64.654327
https://en.wikipedia.org/wiki/Saudi_Arabia,3,0,3,3,0,3,0,0,0,0,0.00009,0,0.000262,13,-476.305511,402.849213
https://en.wikipedia.org/wiki/One_child_policy,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,47.593754,-312.241608
https://en.wikipedia.org/wiki/Sex,3,0,3,3,0,3,0,0,0,0,0.000051,0,0.000263,13,-265.577148,409.808502
https://en.wikipedia.org/wiki/Queer_theory,2,0,2,2,0,2,0,0,0,0,0.000043,0,0.000261,13,188.897644,-208.214081
https://en.wikipedia.org/wiki/Female_infanticide_in_Pakistan,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-474.241821,-349.803833
https://en.wikipedia.org/wiki/Amnesty_International,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-118.080078,252.576202
https://en.wikipedia.org/wiki/Confucian,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,488.333618,-106.726105
https://en.wikipedia.org/wiki/Democratic_Republic_of_Congo,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,299.865295,184.717255
https://en.wikipedia.org/wiki/Literacy#Gender_disparities,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-250.863922,-202.807709
https://en.wikipedia.org/wiki/Acquaintance_rape,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-379.739441,320.796478
https://en.wikipedia.org/wiki/Tokenism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-136.99054,452.320099
https://en.wikipedia.org/wiki/Witch,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,184.955688,101.750702
https://en.wikipedia.org/wiki/Provocation_(legal),1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-217.884094,-317.071198
https://en.wikipedia.org/wiki/Dowry_deaths,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-323.425293,-393.725403
https://en.wikipedia.org/wiki/Socialization,2,0,2,2,0,2,0,0,0,0,0.000037,0,0.000262,8,-82.698364,274.743073
https://en.wikipedia.org/wiki/Status_of_women%27s_testimony_in_Islam,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-271.804504,34.162327
https://en.wikipedia.org/wiki/Stereotype,4,0,4,4,0,4,0,0,0,0,0.000603,0,0.000276,8,431.290588,23.40732
https://en.wikipedia.org/wiki/United_Arab_Emirates,2,0,2,2,0,2,0,0,0,0,0.0002,0,0.00026,6,274.637512,-423.379089
https://en.wikipedia.org/wiki/Conscription,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-189.144745,257.708038
https://en.wikipedia.org/wiki/Norway,3,0,3,3,0,3,0,0,0,0,0.000827,0,0.000261,11,126.590454,156.007233
https://en.wikipedia.org/wiki/Postmodern_feminism,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,453.591736,281.428986
https://en.wikipedia.org/wiki/Uzbekistan,2,0,2,2,0,2,0,0,0,0,0.0002,0,0.00026,6,-297.083771,-301.894684
https://en.wikipedia.org/wiki/Iraq,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,474.650208,-0.992612
https://en.wikipedia.org/wiki/British_Columbia_Human_Rights_Tribunal,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-408.190735,311.974762
https://en.wikipedia.org/wiki/Anorexia_nervosa,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,189.752014,-157.302795
https://en.wikipedia.org/wiki/Denmark,2,0,2,2,0,2,0,0,0,0,0.000587,0,0.00026,7,-371.898438,-4.43585
https://en.wikipedia.org/wiki/Malleus_Maleficarum,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,-236.951965,2.73453
https://en.wikipedia.org/wiki/Afghanistan,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,471.850586,259.698944
https://en.wikipedia.org/wiki/Gender-based_violence,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,321.851135,-122.960083
https://en.wikipedia.org/wiki/Neil_Gorsuch,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,252.449219,368.71579
https://en.wikipedia.org/wiki/Tanzania,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,435.001953,-396.719025
https://en.wikipedia.org/wiki/Susan_Fiske,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-297.151001,-267.069183
https://en.wikipedia.org/wiki/ADHD,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,227.603271,-486.342316
https://en.wikipedia.org/wiki/Sharia,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,350.089294,356.291534
https://en.wikipedia.org/wiki/Bulimia,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-437.914673,361.562286
https://en.wikipedia.org/wiki/Restitution_of_conjugal_rights,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-248.823456,141.978851
https://en.wikipedia.org/wiki/Textbook,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-345.958984,209.304047
https://en.wikipedia.org/wiki/Susan_Brownmiller,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,467.459167,289.386871
https://en.wikipedia.org/wiki/Marital_power,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,210.995483,-62.620846
https://en.wikipedia.org/wiki/Adriana_Lleras-Muney,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,455.99585,-22.176207
https://en.wikipedia.org/wiki/Switzerland,3,0,3,3,0,3,0,0,0,0,0.000635,0,0.000261,7,-316.747101,438.304047
https://en.wikipedia.org/wiki/Francisco_Franco,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-176.984222,25.441317
https://en.wikipedia.org/wiki/Bell_hooks,3,0,3,3,0,3,0,0,0,0,0.000039,0,0.000265,8,498.188477,-308.179749
https://en.wikipedia.org/wiki/Stoning,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,432.421204,236.31369
https://en.wikipedia.org/wiki/Punishable_by_death,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,212.830078,83.317719
https://en.wikipedia.org/wiki/Liechtenstein,2,0,2,2,0,2,0,0,0,0,0.00008,0,0.000259,7,-308.615448,-295.749176
https://en.wikipedia.org/wiki/Disdain,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,364.302124,-476.387543
https://en.wikipedia.org/wiki/Kate_Manne,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-54.556301,428.846161
https://en.wikipedia.org/wiki/Conscription_in_Singapore,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,423.678894,155.753937
https://en.wikipedia.org/wiki/Tunisia,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,307.100098,217.420868
https://en.wikipedia.org/wiki/Rhoda_Unger,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-333.977722,-306.6745
https://en.wikipedia.org/wiki/Coercive_control,1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,414.776917,-4.056364
https://en.wikipedia.org/wiki/Human_Rights_Code_(British_Columbia),1,0,1,1,0,1,0,0,0,0,0.000033,0,0.000258,7,-42.144588,-275.257904
https://en.wikipedia.org/wiki/Women_in_Classical_Athens,2,0,2,2,0,2,0,0,0,0,0.000051,0,0.000261,8,-426.904449,332.665558
https://en.wikipedia.org/wiki/Elizabeth_Cady_Stanton,3,0,3,3,0,3,0,0,0,0,0.000054,0,0.000265,8,433.049377,-360.663452
https://en.wikipedia.org/wiki/Aristotle,3,0,3,3,0,3,0,0,0,0,0.00006,0,0.000264,8,-39.22073,190.127716
https://en.wikipedia.org/wiki/Gender_equality,6,0,6,6,0,6,0,0,0,0,0.000237,0,0.000273,13,-220.921906,183.566437
https://en.wikipedia.org/wiki/Cuba,2,0,2,2,0,2,0,0,0,0,0.000215,0,0.000259,6,109.097046,-335.641083
https://en.wikipedia.org/wiki/Kuwait,2,0,2,2,0,2,0,0,0,0,0.000215,0,0.000259,6,387.821472,39.461399
https://en.wikipedia.org/wiki/Iceland,3,0,3,3,0,3,0,0,0,0,0.000147,0,0.000285,8,-348.391052,-255.500793
https://en.wikipedia.org/wiki/Feminist_movement,2,0,2,2,0,2,0,0,0,0,0.000049,0,0.000263,13,-61.424892,232.470551
https://en.wikipedia.org/wiki/Women%27s_rights_in_Saudi_Arabia,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,425.078674,-68.254761
https://en.wikipedia.org/wiki/Reproductive_rights,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,75.64978,-377.841431
https://en.wikipedia.org/wiki/Women%27s_rights_in_Canada,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,361.768555,-106.569763
https://en.wikipedia.org/wiki/National_Organization_for_Women,2,0,2,2,0,2,0,0,0,0,0.00005,0,0.000261,8,-281.077881,206.737518
https://en.wikipedia.org/wiki/Declaration_on_the_Elimination_of_Violence_Against_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,254.935242,196.214142
https://en.wikipedia.org/wiki/Marriage_in_ancient_Rome#Adultery,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,202.922974,481.212006
https://en.wikipedia.org/wiki/Arab_women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,402.194702,-438.226166
https://en.wikipedia.org/wiki/Polygamous_marriage,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-121.472595,-371.047882
https://en.wikipedia.org/wiki/A_Vindication_of_the_Rights_of_Woman,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,335.528015,19.046968
https://en.wikipedia.org/wiki/The_Subjection_of_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,31.036806,-102.200317
https://en.wikipedia.org/wiki/United_Nations_Commission_on_the_Status_of_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,332.049377,-211.001617
https://en.wikipedia.org/wiki/Sexuality_in_ancient_Rome#Rape,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-30.58029,114.351593
https://en.wikipedia.org/wiki/Beijing_Declaration,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,166.260925,-268.959686
https://en.wikipedia.org/wiki/Purdah,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-76.295227,-76.147156
https://en.wikipedia.org/wiki/Enforced_prostitution,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-387.630493,-295.347382
https://en.wikipedia.org/wiki/Divorce_in_Islam,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-49.003963,8.170993
https://en.wikipedia.org/wiki/Declaration_of_the_Rights_of_Woman_and_of_the_Female_Citizen,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-465.657684,255.413788
https://en.wikipedia.org/wiki/Married_Women%27s_Property_Acts_in_the_United_States,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,395.306702,230.613861
https://en.wikipedia.org/wiki/Emmeline_Pankhurst,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,11.730227,-378.433228
https://en.wikipedia.org/wiki/Forced_marriage,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-427.615112,383.889374
https://en.wikipedia.org/wiki/Women%27s_Property_Rights,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-159.111084,175.407257
https://en.wikipedia.org/wiki/Adultery_laws,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,257.930847,-23.702391
https://en.wikipedia.org/wiki/Millicent_Fawcett,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-75.921082,63.197849
https://en.wikipedia.org/wiki/Mary_Wollstonecraft,2,0,2,2,0,2,0,0,0,0,0.00005,0,0.000261,8,246.081604,281.282928
https://en.wikipedia.org/wiki/International_Day_for_the_Elimination_of_Violence_against_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-486.971191,-12.025784
https://en.wikipedia.org/wiki/Beijing_Platform_for_Action,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-285.233551,-303.236969
https://en.wikipedia.org/wiki/Marriage_in_Islam,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,8.895572,-208.476807
https://en.wikipedia.org/wiki/Foot_binding,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,385.511841,313.191925
https://en.wikipedia.org/wiki/Marriage_bar,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,37.158817,-265.02179
https://en.wikipedia.org/wiki/Separate_spheres,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,497.502319,473.101593
https://en.wikipedia.org/wiki/Ernestine_Rose,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-186.163452,151.890289
https://en.wikipedia.org/wiki/Oikos,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,429.179504,19.907015
https://en.wikipedia.org/wiki/Declaration_on_the_Elimination_of_Discrimination_against_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,398.512878,453.297272
https://en.wikipedia.org/wiki/Bel%C3%A9m_do_Par%C3%A1_Convention,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,395.388245,-119.951813
https://en.wikipedia.org/wiki/United_Nations_Development_Fund_for_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,290.016968,301.22818
https://en.wikipedia.org/wiki/Women%27s_rights_in_Australia,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,24.055605,-399.918732
https://en.wikipedia.org/wiki/Incest,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-37.801846,135.243622
https://en.wikipedia.org/wiki/Emily_Murphy,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-226.384949,469.121002
https://en.wikipedia.org/wiki/Gynaeceum,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,360.088928,136.026886
https://en.wikipedia.org/wiki/Women%27s_Christian_Temperance_Union,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,90.863892,-102.925354
https://en.wikipedia.org/wiki/Honor_killing,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,80.854065,140.704681
https://en.wikipedia.org/wiki/Paulina_Wright_Davis,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-71.330017,-209.602936
https://en.wikipedia.org/wiki/Council_of_Europe_Convention_on_preventing_and_combating_violence_against_women_and_domestic_violence,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-50.729,-13.508908
https://en.wikipedia.org/wiki/Matrilineality,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-256.080475,-230.363342
https://en.wikipedia.org/wiki/Prostitution_in_ancient_Rome,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-35.908291,252.41098
https://en.wikipedia.org/wiki/Frances_Willard,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,378.323242,206.828644
https://en.wikipedia.org/wiki/Wartime_sexual_violence,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,139.486023,393.274689
https://en.wikipedia.org/wiki/Jane_Anger,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,288.177856,225.833771
https://en.wikipedia.org/wiki/National_Council_of_Women_of_Canada,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-405.131378,-184.261353
https://en.wikipedia.org/wiki/Women_for_Women_International,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,433.902222,5.007967
https://en.wikipedia.org/wiki/Elizabeth_Packard,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,356.762817,-466.798157
https://en.wikipedia.org/wiki/International_Women%27s_Year,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-233.851746,-50.872341
https://en.wikipedia.org/wiki/Zainab_Salbi,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-272.043304,-345.549164
https://en.wikipedia.org/wiki/New_Marriage_Law,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-347.490479,-443.714294
https://en.wikipedia.org/wiki/Association_for_the_Protection_and_Defense_of_Women%27s_Rights_in_Saudi_Arabia,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-247.941711,110.381195
https://en.wikipedia.org/wiki/Declaration_of_the_Rights_of_Man_and_of_the_Citizen,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-222.669769,95.510345
https://en.wikipedia.org/wiki/Abortion_law,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,255.657776,-296.213745
https://en.wikipedia.org/wiki/Convention_on_the_Prevention_and_Punishment_of_the_Crime_of_Genocide,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,16.841127,-467.850311
https://en.wikipedia.org/wiki/Henrietta_Muir_Edwards,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,185.656494,-220.880493
https://en.wikipedia.org/wiki/Dowry_death,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-457.172241,490.603241
https://en.wikipedia.org/wiki/Convention_on_the_Elimination_of_All_Forms_of_Discrimination_Against_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,475.924683,-447.700592
https://en.wikipedia.org/wiki/Vienna_Declaration_and_Programme_of_Action,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-59.738979,427.770233
https://en.wikipedia.org/wiki/Cohabitation,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,475.300049,415.04068
https://en.wikipedia.org/wiki/Marriage_law,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,437.798096,-394.374817
https://en.wikipedia.org/wiki/Cyfraith_Hywel,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,48.042728,333.859955
https://en.wikipedia.org/wiki/Early_reforms_under_Islam,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,444.788025,-102.381989
https://en.wikipedia.org/wiki/UN_Women,2,0,2,2,0,2,0,0,0,0,0.00005,0,0.000261,8,-181.788605,-199.183197
https://en.wikipedia.org/wiki/Abuse_during_childbirth,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,464.391174,-58.863003
https://en.wikipedia.org/wiki/The_Famous_Five_(Canada),1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-328.970734,-338.783051
https://en.wikipedia.org/wiki/Wajeha_al-Huwaider,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,109.651917,-342.938751
https://en.wikipedia.org/wiki/Forced_pregnancy,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-452.841156,-457.083038
https://en.wikipedia.org/wiki/International_Council_of_Women,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,387.83606,-302.532379
https://en.wikipedia.org/wiki/Sparta,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-230.094238,-457.46579
https://en.wikipedia.org/wiki/Mary_Robinson_(poet),1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-361.925354,-46.152065
https://en.wikipedia.org/wiki/Gandharva_marriage,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-369.27533,285.780853
https://en.wikipedia.org/wiki/Birth_control_in_the_United_States,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-491.66922,-139.270996
https://en.wikipedia.org/wiki/Navanethem_Pillay,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-274.99939,472.303009
https://en.wikipedia.org/wiki/Right_to_property,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,139.932373,-136.620392
https://en.wikipedia.org/wiki/Margaret_Sanger,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-422.068848,-460.177673
https://en.wikipedia.org/wiki/Universal_suffrage,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,291.391296,83.325348
https://en.wikipedia.org/wiki/Sexual_assault,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,429.437317,138.038727
https://en.wikipedia.org/wiki/Civil_and_political_rights,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,477.955505,-88.317139
https://en.wikipedia.org/wiki/Wali_(Islamic_legal_guardian),1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-342.619629,-310.32962
"https://en.wikipedia.org/wiki/International_Covenant_on_Economic,_Social_and_Cultural_Rights",1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,329.316528,-12.136533
https://en.wikipedia.org/wiki/Universal_Declaration_of_Human_Rights,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,209.965515,434.167267
https://en.wikipedia.org/wiki/International_humanitarian_law,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,275.122925,-220.015106
https://en.wikipedia.org/wiki/Right_to_work,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,-408.935303,-0.947294
https://en.wikipedia.org/wiki/Pater_familias,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,356.425171,-226.629883
https://en.wikipedia.org/wiki/Olympe_de_Gouges,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,396.289917,-275.492401
https://en.wikipedia.org/wiki/Sex_crime,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,430.905457,94.799347
https://en.wikipedia.org/wiki/Reproductive_coercion,1,0,1,1,0,1,0,0,0,0,0.000048,0,0.000258,7,133.00415,-321.271088
https://en.wikipedia.org/wiki/Sexual_intercourse,2,0,2,2,0,2,0,0,0,0,0.000056,0,0.00026,13,290.720825,252.72287
